Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Region of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,Catch Rate,Experience Growth,Experience Growth Total,Experience Yield,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details
1450,889,Zamazenta,Warrior Pokemon,NULL,NULL,Legendary,29,2100,Fighting,NULL,Dauntless Shield,Boosts the Pokémons Defense stat when the Pokémon enters a battle,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,Sword,Galar,92,130,115,80,115,138,0,0,0,0,0,3,10,Slow,1250000,335,Undiscovered,NULL,120,NULL,NULL
1451,889,Zamazenta,Warrior Pokemon,Crowned,1450,Legendary,29,7850,Fighting,Steel,Dauntless Shield,Boosts the Pokémons Defense stat when the Pokémon enters a battle,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,Sword,Galar,92,130,145,80,145,128,0,0,0,0,0,3,10,Slow,1250000,360,Undiscovered,NULL,120,NULL,NULL
1452,890,Eternatus,Gigantic Pokemon,NULL,NULL,Legendary,200,9500,Poison,Dragon,Pressure,By putting pressure on the opposing Pokémon it raises their PP usage,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,Sword,Galar,140,85,95,145,95,130,3,0,0,0,0,0,255,Slow,1250000,345,Undiscovered,NULL,120,NULL,NULL
1461,890,Eternatus,Gigantic Pokemon,Eternamax,1452,Legendary,1000,00,Poison,Dragon,Pressure,By putting pressure on the opposing Pokémon it raises their PP usage,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,Sword,Galar,255,115,250,125,250,130,3,0,0,0,0,0,255,Slow,1250000,563,Undiscovered,NULL,120,NULL,NULL
1462,819,Skwovet,Cheeky Pokemon,NULL,NULL,NULL,03,25,Normal,NULL,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry,NULL,NULL,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,NULL,NULL,50,50,50,Sword,Galar,70,55,55,35,35,25,1,0,0,0,0,0,255,Medium Fast,1000000,55,Field,NULL,20,NULL,NULL
1463,820,Greedent,Greedy Pokemon,NULL,NULL,NULL,06,60,Normal,NULL,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry,NULL,NULL,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,NULL,NULL,50,50,50,Sword,Galar,120,95,95,55,75,20,2,0,0,0,0,0,90,Medium Fast,1000000,161,Field,NULL,20,1462,Level 24
1464,562,Yamask,Spirit Pokemon,Galar,916,NULL,05,15,Ground,Ghost,Wandering Spirit,The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact,NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,Sword,Galar,38,55,85,30,65,30,0,0,1,0,0,0,190,Medium Fast,1000000,61,Mineral,Amorphous,25,NULL,NULL
1465,867,Runerigus,Grudge Pokemon,NULL,NULL,NULL,16,666,Ground,Ghost,Wandering Spirit,The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact,NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,Sword,Galar,58,95,145,50,105,30,0,0,2,0,0,0,90,Medium Fast,1000000,169,Mineral,Amorphous,25,1464,Take 49 Damage and Travel Under Stone Bridge in Dusty Bowl in Galar
1466,263,Zigzagoon,Tiny Raccoon Pokemon,Galar,391,NULL,04,175,Dark,Normal,Pickup,The Pokémon may pick up the item an opposing Pokémon used during a battle It may pick up items outside of battle too,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,Quick Feet,Boosts the Speed stat if the Pokémon has a status condition,NULL,NULL,50,50,70,Sword,Galar,38,30,41,30,41,60,0,0,0,0,0,1,255,Medium Fast,1000000,56,Field,NULL,15,NULL,NULL
1467,264,Linoone,Rushing Pokemon,Galar,392,NULL,05,325,Dark,Normal,Pickup,The Pokémon may pick up the item an opposing Pokémon used during a battle It may pick up items outside of battle too,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,Quick Feet,Boosts the Speed stat if the Pokémon has a status condition,NULL,NULL,50,50,70,Sword,Galar,78,70,61,50,61,100,0,0,0,0,0,2,90,Medium Fast,1000000,147,Field,NULL,15,1466,Level 20
1468,862,Obstagoon,Blocking Pokemon,NULL,NULL,NULL,16,460,Dark,Normal,Reckless,Powers up moves that have recoil damage,Guts,Its so gutsy that having a status condition boosts the Pokémons Attack stat,Defiant,Boosts the Pokémons Attack stat sharply when its stats are lowered,NULL,NULL,50,50,50,Sword,Galar,93,90,101,60,81,95,0,0,3,0,0,0,45,Medium Fast,1000000,260,Field,NULL,15,1467,Level 35 At Night
1469,821,Rookidee,Tiny Bird Pokemon,NULL,NULL,NULL,02,18,Flying,NULL,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémons accuracy,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries,Big Pecks,Protects the Pokémon from Defenselowering effects,NULL,NULL,50,50,50,Sword,Galar,38,47,35,33,35,57,0,0,0,0,0,1,255,Medium Slow,1059860,49,Flying,NULL,15,NULL,NULL
1470,822,Corvisquire,Raven Pokemon,NULL,NULL,NULL,08,160,Flying,NULL,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémons accuracy,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries,Big Pecks,Protects the Pokémon from Defenselowering effects,NULL,NULL,50,50,50,Sword,Galar,68,67,55,43,55,77,0,0,0,0,0,2,120,Medium Slow,1059860,128,Flying,NULL,15,1469,Level 18
1471,823,Corviknight,Raven Pokemon,NULL,NULL,NULL,22,750,Flying,Steel,Pressure,By putting pressure on the opposing Pokémon it raises their PP usage,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries,Mirror Armor,Bounces back only the statlowering effects that the Pokémon receives,NULL,NULL,50,50,50,Sword,Galar,98,87,105,53,85,67,0,0,3,0,0,0,45,Medium Slow,1059860,248,Flying,NULL,15,1470,Level 38
1472,885,Dreepy,Lingering Pokemon,NULL,NULL,NULL,05,20,Dragon,Ghost,Clear Body,Prevents other Pokémons moves or Abilities from lowering the Pokémons stats,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,Cursed Body,May disable a move used on the Pokémon,NULL,NULL,50,50,50,Sword,Galar,28,60,30,40,30,82,0,0,0,0,0,1,45,Slow,1250000,54,Amorphous,Dragon,40,NULL,NULL
1473,886,Drakloak,Caretaker Pokemon,NULL,NULL,NULL,14,110,Dragon,Ghost,Clear Body,Prevents other Pokémons moves or Abilities from lowering the Pokémons stats,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,Cursed Body,May disable a move used on the Pokémon,NULL,NULL,50,50,50,Sword,Galar,68,80,50,60,50,102,0,0,0,0,0,2,45,Slow,1250000,144,Amorphous,Dragon,40,1472,Level 50
1474,887,Dragapult,Stealth Pokemon,NULL,NULL,NULL,30,500,Dragon,Ghost,Clear Body,Prevents other Pokémons moves or Abilities from lowering the Pokémons stats,Infiltrator,Passes through the opposing Pokémons barrier substitute and the like and strikes,Cursed Body,May disable a move used on the Pokémon,NULL,NULL,50,50,50,Sword,Galar,88,120,75,100,75,142,0,0,0,0,0,3,45,Slow,1250000,300,Amorphous,Dragon,40,1473,Level 60
1475,878,Cufant,Copperderm Pokemon,NULL,NULL,NULL,12,1000,Steel,NULL,Sheer Force,Removes additional effects to increase the power of moves when attacking,NULL,NULL,Heavy Metal,Doubles the Pokémons weight,NULL,NULL,50,50,50,Sword,Galar,72,80,49,40,49,40,0,1,0,0,0,0,190,Medium Fast,1000000,66,Field,Mineral,25,NULL,NULL
1476,879,Copperajah,Copperderm Pokemon,NULL,NULL,NULL,30,6500,Steel,NULL,Sheer Force,Removes additional effects to increase the power of moves when attacking,NULL,NULL,Heavy Metal,Doubles the Pokémons weight,NULL,NULL,50,50,50,Sword,Galar,122,130,69,80,69,30,0,2,0,0,0,0,90,Medium Fast,1000000,175,Field,Mineral,25,1475,Level 34
1477,876,Indeedee,Emotion Pokemon,NULL,NULL,NULL,09,280,Psychic,Normal,Inner Focus,The Pokémons intensely focused and that protects the Pokémon from flinching,Synchronize,The attacker will receive the same status condition if it inflicts a burn poison or paralysis to the Pokémon,Psychic Surge,Turns the ground into Psychic Terrain when the Pokémon enters a battle,NULL,NULL,100,0,140,Sword,Galar,60,65,55,105,95,95,0,0,0,2,0,0,30,Fast,800000,166,Fairy,NULL,40,NULL,NULL
1478,876,Indeedee,Emotion Pokemon,Female,1477,NULL,09,280,Psychic,Normal,Own Tempo,This Pokémon has its own tempo and that prevents it from becoming confused,Synchronize,The attacker will receive the same status condition if it inflicts a burn poison or paralysis to the Pokémon,Psychic Surge,Turns the ground into Psychic Terrain when the Pokémon enters a battle,NULL,NULL,0,100,140,Sword,Galar,70,55,65,95,105,85,0,0,0,0,2,0,30,Fast,800000,166,Fairy,NULL,40,NULL,NULL
1479,875,Eiscue,Penguin Pokemon,NULL,NULL,NULL,14,890,Ice,NULL,Ice Face,The Pokémons ice head can take a physical attack as a substitute but the attack also changes the Pokémons appearance The ice will be restored when it hails,NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,Sword,Galar,75,80,110,65,90,50,0,0,2,0,0,0,60,Slow,1250000,165,Water 1,Field,25,NULL,NULL
1480,875,Eiscue,Penguin Pokemon,Noice,1479,NULL,14,890,Ice,NULL,Ice Face,The Pokémons ice head can take a physical attack as a substitute but the attack also changes the Pokémons appearance The ice will be restored when it hails,NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,Sword,Galar,75,80,70,65,50,130,0,0,2,0,0,0,60,Slow,1250000,165,Water 1,Field,25,NULL,NULL
1481,872,Snom,Worm Pokemon,NULL,NULL,NULL,03,38,Ice,Bug,Shield Dust,This Pokémons dust blocks the additional effects of attacks taken,NULL,NULL,Ice Scales,The Pokémon is protected by ice scales which halve the damage taken from special moves,NULL,NULL,50,50,50,Sword,Galar,30,25,35,45,30,20,0,0,0,1,0,0,190,Medium Fast,1000000,37,Bug,NULL,20,NULL,NULL
1482,873,Frosmoth,Frost Moth Pokemon,NULL,NULL,NULL,13,420,Ice,Bug,Shield Dust,This Pokémons dust blocks the additional effects of attacks taken,NULL,NULL,Ice Scales,The Pokémon is protected by ice scales which halve the damage taken from special moves,NULL,NULL,50,50,50,Sword,Galar,70,65,60,125,90,65,0,0,0,2,0,0,75,Medium Fast,1000000,166,Bug,NULL,20,1481,During The Night
1483,868,Milcery,Cream Pokemon,NULL,NULL,NULL,02,03,Fairy,NULL,Sweet Veil,Prevents itself and ally Pokémon from falling asleep,NULL,NULL,Aroma Veil,Protects itself and its allies from attacks that limit their move choices,NULL,NULL,0,100,50,Sword,Galar,45,40,40,50,61,34,0,0,0,0,1,0,200,Medium Fast,1000000,54,Fairy,Amorphous,20,NULL,NULL
1484,869,Alcremie,Cream Pokemon,NULL,NULL,NULL,03,05,Fairy,NULL,Sweet Veil,Prevents itself and ally Pokémon from falling asleep,NULL,NULL,Aroma Veil,Protects itself and its allies from attacks that limit their move choices,NULL,NULL,0,100,50,Sword,Galar,65,60,75,110,121,64,0,0,0,0,2,0,100,Medium Fast,1000000,173,Fairy,Amorphous,20,1483,Spin Trainer While Holding Sweet
1485,824,Blipbug,Larva Pokemon,NULL,NULL,NULL,04,80,Bug,NULL,Swarm,Powers up Bugtype moves when the Pokémons HP is low,Compound Eyes,The Pokémons compound eyes boost its accuracy,Telepathy,Anticipates an allys attack and dodges it,NULL,NULL,50,50,50,Sword,Galar,25,20,20,25,45,45,0,0,0,0,1,0,255,Medium Fast,1000000,36,Bug,NULL,15,NULL,NULL
1486,825,Dottler,Radome Pokemon,NULL,NULL,NULL,04,195,Bug,Psychic,Swarm,Powers up Bugtype moves when the Pokémons HP is low,Compound Eyes,The Pokémons compound eyes boost its accuracy,Telepathy,Anticipates an allys attack and dodges it,NULL,NULL,50,50,50,Sword,Galar,50,35,80,50,90,30,0,0,0,0,2,0,120,Medium Fast,1000000,117,Bug,NULL,15,1485,Level 10
1487,826,Orbeetle,Seven Spot Pokemon,NULL,NULL,NULL,04,408,Bug,Psychic,Swarm,Powers up Bugtype moves when the Pokémons HP is low,Frisk,When it enters a battle the Pokémon can check an opposing Pokémons held item,Telepathy,Anticipates an allys attack and dodges it,NULL,NULL,50,50,50,Sword,Galar,60,45,110,80,120,90,0,0,0,0,3,0,45,Medium Fast,1000000,253,Bug,NULL,15,1486,Level 30
1488,827,Nickit,Fox Pokemon,NULL,NULL,NULL,06,89,Dark,NULL,Run Away,Enables a sure getaway from wild Pokémon,Unburden,Boosts the Speed stat if the Pokémons held item is used or lost,Stakeout,Doubles the damage dealt to the targets replacement if the target switches out,NULL,NULL,50,50,50,Sword,Galar,40,28,28,47,52,50,0,0,0,0,1,0,255,Fast,800000,49,Field,NULL,15,NULL,NULL
1489,828,Thievul,Fox Pokemon,NULL,NULL,NULL,12,199,Dark,NULL,Run Away,Enables a sure getaway from wild Pokémon,Unburden,Boosts the Speed stat if the Pokémons held item is used or lost,Stakeout,Doubles the damage dealt to the targets replacement if the target switches out,NULL,NULL,50,50,50,Sword,Galar,70,58,58,87,92,90,0,0,0,0,2,0,127,Fast,800000,159,Field,NULL,15,1488,Level 18
1490,829,Gossifleur,Flowering Pokemon,NULL,NULL,NULL,04,22,Grass,NULL,Cotton Down,When the Pokémon is hit by an attack it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself,Regenerator,Restores a little HP when withdrawn from battle,Effect Spore,Contact with the Pokémon may inflict poison sleep or paralysis on its attacker,NULL,NULL,50,50,50,Sword,Galar,40,40,60,40,60,10,0,0,0,0,1,0,190,Medium Fast,1000000,50,Grass,NULL,20,NULL,NULL
1491,830,Eldegoss,Cotton Bloom Pokemon,NULL,NULL,NULL,05,25,Grass,NULL,Cotton Down,When the Pokémon is hit by an attack it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself,Regenerator,Restores a little HP when withdrawn from battle,Effect Spore,Contact with the Pokémon may inflict poison sleep or paralysis on its attacker,NULL,NULL,50,50,50,Sword,Galar,60,50,90,80,120,60,0,0,0,0,2,0,75,Medium Fast,1000000,161,Grass,NULL,20,1490,Level 20
1492,831,Wooloo,Sheep Pokemon,NULL,NULL,NULL,06,60,Normal,NULL,Fluffy,Halves the damage taken from moves that make direct contact but doubles that of Firetype moves,Run Away,Enables a sure getaway from wild Pokémon,Bulletproof,Protects the Pokémon from some ball and bomb moves,NULL,NULL,50,50,50,Sword,Galar,42,40,55,40,45,48,0,0,1,0,0,0,255,Medium Fast,1000000,122,Field,NULL,15,NULL,NULL
1493,832,Dubwool,Sheep Pokemon,NULL,NULL,NULL,13,430,Normal,NULL,Fluffy,Halves the damage taken from moves that make direct contact but doubles that of Firetype moves,Steadfast,The Pokémons determination boosts the Speed stat each time the Pokémon flinches,Bulletproof,Protects the Pokémon from some ball and bomb moves,NULL,NULL,50,50,50,Sword,Galar,72,80,100,60,90,88,0,0,2,0,0,0,127,Medium Fast,1000000,172,Field,NULL,15,1492,Level 24
1494,833,Chewtle,Snapping Pokemon,NULL,NULL,NULL,03,85,Water,NULL,Strong Jaw,The Pokémons strong jaw boosts the power of its biting moves,Shell Armor,A hard shell protects the Pokémon from critical hits,Swift Swim,Boosts the Pokémons Speed stat in rain,NULL,NULL,50,50,50,Sword,Galar,50,64,50,38,38,44,0,1,0,0,0,0,255,Medium Fast,1000000,57,Monster,Water 1,20,NULL,NULL
1495,834,Drednaw,Bite Pokemon,NULL,NULL,NULL,10,1155,Water,Rock,Strong Jaw,The Pokémons strong jaw boosts the power of its biting moves,Shell Armor,A hard shell protects the Pokémon from critical hits,Swift Swim,Boosts the Pokémons Speed stat in rain,NULL,NULL,50,50,50,Sword,Galar,90,115,90,48,68,74,0,2,0,0,0,0,75,Medium Fast,1000000,170,Monster,Water 1,20,1494,Level 22
1496,835,Yamper,Puppy Pokemon,NULL,NULL,NULL,03,135,Electric,NULL,Ball Fetch,If the Pokémon is not holding an item it will fetch the Poke Ball from the first failed throw of the battle,NULL,NULL,Rattled,Dark Ghost and Bugtype moves scare the Pokémon and boost its Speed stat,NULL,NULL,50,50,50,Sword,Galar,59,45,50,40,50,26,1,0,0,0,0,0,255,Fast,800000,54,Field,NULL,20,NULL,NULL
1497,836,Boltund,Dog Pokemon,NULL,NULL,NULL,10,340,Electric,NULL,Strong Jaw,The Pokémons strong jaw boosts the power of its biting moves,NULL,NULL,Competitive,Boosts the Sp Atk stat sharply when a stat is lowered,NULL,NULL,50,50,50,Sword,Galar,69,90,60,90,60,121,0,0,0,0,0,2,45,Fast,800000,172,Field,NULL,20,1496,Level 25
1498,837,Rolycolt,Coal Pokemon,NULL,NULL,NULL,03,120,Rock,NULL,Steam Engine,Boosts the Pokémons Speed stat drastically if hit by a Fire or Watertype move,Heatproof,The heatproof body of the Pokémon halves the damage from Firetype moves that hit it,Flash Fire,Powers up the Pokémons Firetype moves if its hit by one,NULL,NULL,50,50,50,Sword,Galar,30,40,50,40,50,30,0,0,1,0,0,0,255,Medium Slow,1059860,48,Mineral,NULL,15,NULL,NULL
1499,838,Carkol,Coal Pokemon,NULL,NULL,NULL,11,780,Rock,Fire,Steam Engine,Boosts the Pokémons Speed stat drastically if hit by a Fire or Watertype move,Flame Body,Contact with the Pokémon may burn the attacker,Flash Fire,Powers up the Pokémons Firetype moves if its hit by one,NULL,NULL,50,50,50,Sword,Galar,80,60,90,60,70,50,0,0,2,0,0,0,120,Medium Slow,1059860,144,Mineral,NULL,15,1498,Level 18
1500,839,Coalossal,Coal Pokemon,NULL,NULL,NULL,28,3105,Rock,Fire,Steam Engine,Boosts the Pokémons Speed stat drastically if hit by a Fire or Watertype move,Flame Body,Contact with the Pokémon may burn the attacker,Flash Fire,Powers up the Pokémons Firetype moves if its hit by one,NULL,NULL,50,50,50,Sword,Galar,110,80,120,80,90,30,0,0,3,0,0,0,45,Medium Slow,1059860,255,Mineral,NULL,15,1499,Level 34
1501,840,Applin,Apple Core Pokemon,NULL,NULL,NULL,02,05,Grass,Dragon,Ripen,Ripens Berries and doubles their effect,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,Bulletproof,Protects the Pokémon from some ball and bomb moves,NULL,NULL,50,50,50,Sword,Galar,40,40,80,40,40,20,0,0,1,0,0,0,255,Erratic,600000,52,Grass,Dragon,20,NULL,NULL
1502,841,Flapple,Apple Wing Pokemon,NULL,NULL,NULL,03,10,Grass,Dragon,Ripen,Ripens Berries and doubles their effect,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,Hustle,Boosts the Attack stat but lowers accuracy,NULL,NULL,50,50,50,Sword,Galar,70,110,80,95,60,70,0,2,0,0,0,0,45,Erratic,600000,170,Grass,Dragon,20,1501,Tart Apple
1503,842,Appletun,Apple Nectar Pokemon,NULL,NULL,NULL,04,130,Grass,Dragon,Ripen,Ripens Berries and doubles their effect,Gluttony,Makes the Pokémon eat a held Berry when its HP drops to half or less which is sooner than usual,Thick Fat,The Pokémon is protected by a layer of thick fat which halves the damage taken from Fire and Icetype moves,NULL,NULL,50,50,50,Sword,Galar,110,85,80,100,80,30,2,0,0,0,0,0,45,Erratic,600000,170,Grass,Dragon,20,1501,Sweet Apple
1504,843,Silicobra,Sand Snake Pokemon,NULL,NULL,NULL,22,76,Ground,NULL,Sand Spit,The Pokémon creates a sandstorm when its hit by an attack,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin,Sand Veil,Boosts the Pokémons evasiveness in a sandstorm,NULL,NULL,50,50,50,Sword,Galar,52,57,75,35,50,46,0,0,1,0,0,0,255,Medium Fast,1000000,63,Field,Dragon,20,NULL,NULL
1505,844,Sandaconda,Sand Snake Pokemon,NULL,NULL,NULL,38,655,Ground,NULL,Sand Spit,The Pokémon creates a sandstorm when its hit by an attack,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin,Sand Veil,Boosts the Pokémons evasiveness in a sandstorm,NULL,NULL,50,50,50,Sword,Galar,72,107,125,65,70,71,0,0,2,0,0,0,120,Medium Fast,1000000,179,Field,Dragon,20,1504,Level 36
1506,845,Cramorant,Gulp Pokemon,NULL,NULL,NULL,08,180,Flying,Water,Gulp Missile,When the Pokémon uses Surf or Dive it will come back with prey When it takes damage it will spit out the prey to attack,NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,Sword,Galar,70,85,55,85,95,85,0,0,0,0,2,0,45,Medium Fast,1000000,166,Water 1,Flying,20,NULL,NULL
1507,846,Arrokunda,Rush Pokemon,NULL,NULL,NULL,05,10,Water,NULL,Swift Swim,Boosts the Pokémons Speed stat in rain,NULL,NULL,Propeller Tail,Ignores the effects of opposing Pokémons Abilities and moves that draw in moves,NULL,NULL,50,50,50,Sword,Galar,41,63,40,40,30,66,0,0,0,0,0,1,255,Slow,1250000,56,Water 2,NULL,20,NULL,NULL
1508,847,Barraskewda,Skewer Pokemon,NULL,NULL,NULL,13,300,Water,NULL,Swift Swim,Boosts the Pokémons Speed stat in rain,NULL,NULL,Propeller Tail,Ignores the effects of opposing Pokémons Abilities and moves that draw in moves,NULL,NULL,50,50,50,Sword,Galar,61,123,60,60,50,136,0,0,0,0,0,2,60,Slow,1250000,172,Water 2,NULL,20,1507,Level 26
1509,850,Sizzlipede,Radiator Pokemon,NULL,NULL,NULL,07,10,Fire,Bug,Flash Fire,Powers up the Pokémons Firetype moves if its hit by one,White Smoke,The Pokémon is protected by its white smoke which prevents other Pokémon from lowering its stats,Flame Body,Contact with the Pokémon may burn the attacker,NULL,NULL,50,50,50,Sword,Galar,50,65,45,50,50,45,0,1,0,0,0,0,190,Medium Fast,1000000,61,Bug,NULL,20,NULL,NULL
1510,851,Centiskorch,Radiator Pokemon,NULL,NULL,NULL,30,1200,Fire,Bug,Flash Fire,Powers up the Pokémons Firetype moves if its hit by one,White Smoke,The Pokémon is protected by its white smoke which prevents other Pokémon from lowering its stats,Flame Body,Contact with the Pokémon may burn the attacker,NULL,NULL,50,50,50,Sword,Galar,100,115,65,90,90,65,0,2,0,0,0,0,75,Medium Fast,1000000,184,Bug,NULL,20,1509,Level 28
1511,852,Clobbopus,Tantrum Pokemon,NULL,NULL,NULL,06,40,Fighting,NULL,Limber,Its limber body protects the Pokémon from paralysis,NULL,NULL,Technician,Powers up the Pokémons weaker moves,NULL,NULL,50,50,50,Sword,Galar,50,68,60,50,50,32,0,1,0,0,0,0,180,Medium Slow,1059860,62,Water 1,HumanLike,25,NULL,NULL
1512,853,Grapploct,Jujitsu Pokemon,NULL,NULL,NULL,16,390,Fighting,NULL,Limber,Its limber body protects the Pokémon from paralysis,NULL,NULL,Technician,Powers up the Pokémons weaker moves,NULL,NULL,50,50,50,Sword,Galar,80,118,90,70,80,42,0,2,0,0,0,0,45,Medium Slow,1059860,168,Water 1,HumanLike,25,1511,Knowing Taunt
1513,854,Sinistea,Black Tea Pokemon,NULL,NULL,NULL,01,02,Ghost,NULL,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat,NULL,NULL,Cursed Body,May disable a move used on the Pokémon,NULL,NULL,0,0,50,Sword,Galar,40,45,45,74,54,50,0,0,0,1,0,0,120,Medium Fast,1000000,62,Mineral,Amorphous,20,NULL,NULL
1514,855,Polteageist,Black Tea Pokemon,NULL,NULL,NULL,02,04,Ghost,NULL,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat,NULL,NULL,Cursed Body,May disable a move used on the Pokémon,NULL,NULL,0,0,50,Sword,Galar,60,65,65,134,114,70,0,0,0,2,0,0,60,Medium Fast,1000000,178,Mineral,Amorphous,20,1513,Cracked Pot When Phony or Chipped Pot When Authentic
